ID;Latitude;Longitude
82;-38.03930973459631;145.3188083389975
83;-38.03974037799632;145.3191397559975
84;-38.03846052339632;145.32885589899752
85;-38.03942531749634;145.32830542599754
86;-38.05325852709633;145.33739623599757
87;-38.05411018649634;145.33441910799758
88;-38.05210441999633;145.3339427849976
89;-38.06328198409632;145.33053841499756
90;-38.06923620109635;145.35083226099766
91;-37.98869578639612;145.2430512939969
92;-37.995257936496095;145.2331209179968
93;-37.99549267169608;145.2330774159968
94;-37.98225295269611;145.23323390599683
95;-37.98495196739609;145.23322409999685
96;-37.9845218080961;145.23308018199685
97;-37.98460562719608;145.23289360099682
98;-37.9838375933961;145.23291120299675
99;-37.98413380979609;145.23265999799682
100;-37.98431649339611;145.23288236899683
101;-38.02364170089628;145.30570610399738
102;-38.02670616659626;145.30319371299734
103;-38.02597719249628;145.30389628399732
104;-38.02586852109627;145.30388496799733
105;-38.02244007129636;145.3415973299976
106;-38.03016551319632;145.32765898799752
107;-38.049780079196346;145.34456728999763
108;-38.049555466296354;145.34452263799758
109;-38.024171772396365;145.33803627799756
110;-38.02678893789636;145.33809109599758
111;-38.02618045359637;145.34108879999764
112;-38.02779069639636;145.33690818199756
113;-38.02827584559639;145.34851642299762
114;-38.02850609649638;145.34847074199763
115;-38.03116933839637;145.34710143299768
116;-38.03210981189637;145.34751587599766
117;-38.03023809099636;145.34652404499764
118;-38.03131799079635;145.3461200449976
119;-38.03098290699637;145.34583656099764
120;-38.03061695309637;145.3451328169976
121;-38.031174642996376;145.34522686199765
122;-38.03110802099638;145.34477730999765
123;-38.03135715889638;145.34498278099758
124;-38.11609911395463;145.2518806354088
125;-38.03862221539633;145.3257486599975
126;-37.9672633229962;145.26410304599708
127;-38.20186757489599;145.23323248199685
128;-37.99510119489611;145.23880217199687
129;-38.13025367158218;145.36713121905387
130;-38.026781771396365;145.3382246199976
131;-38.003755623996334;145.3257674849975
132;-38.11920199999631;145.32810499999752
133;-37.97860693483376;145.3154927229815
134;-38.20303685899335;145.2379277161995
135;-38.09769607145311;145.3807378893779
136;-38.121376895227264;145.330055008322
137;-38.110034389131805;145.25759795673642
138;-38.0798954199133;145.32307843953672
139;-38.08303260510554;145.23961701446294
140;-38.12791444516878;145.33100019140278
141;-38.10425690970131;145.35211174963354
142;-37.996784466150295;145.2440716211963
143;-37.98250608476837;145.23821924430055
144;-38.03371333787562;145.33902939762373
145;-38.03974190141654;145.30625819435943
146;-37.989557842269;145.23621412908278
147;-37.97452390970782;145.27392160576562
148;-37.982381128689546;145.25788574425002
149;-37.99101082219626;145.2900699039973
150;-38.06932152249623;145.2969654559974
151;-38.11903299999624;145.30919799999742
152;-38.11434414779621;145.29721660099736
153;-38.06833602985184;145.32614901315446
154;-38.035057140545874;145.27943470528555
155;-37.98683652056714;145.2611939134797
156;-38.03000578178749;145.34603634980067
157;-38.07250337678396;145.3513785080452
158;-38.11375005169616;145.27223104599716
159;-38.11231741689621;145.29455808899723
160;-38.12347599309624;145.3099051859974
161;-38.11888752969623;145.3094088939974
162;-38.11847618779624;145.30941006699737
163;-38.11054028569616;145.28246199699723
164;-38.110449677396176;145.28245218999723
165;-38.10243699699619;145.28206041999718
166;-38.0770268803961;145.2515094729969
167;-38.21099835919634;145.3748383649978
168;-38.216590010596335;145.3772447259978
169;-38.21549738759635;145.37726534499785
170;-38.06265522729622;145.2895340599973
171;-38.07791427249633;145.34257449199762
172;-38.08188088239641;145.37564671599782
173;-38.09830304239638;145.36285065099776
174;-38.07232529889639;145.3624124379977
175;-38.07222392409639;145.3626442889977
176;-38.041455128996304;145.31408488799738
177;-38.02666161679628;145.30323285599735
178;-38.02704256159629;145.30346926799734
179;-37.9908436754963;145.30399556599733
180;-37.98940405719623;145.27378261999712
181;-38.11555530409614;145.27318297899717
182;-38.102072426196216;145.28968191699727
183;-38.10504166779619;145.28758776799725
184;-38.0983023298961;145.25139749099696
185;-38.115762502096025;145.23551473499683
186;-38.0417579946964;145.36438783999773
187;-38.0782281479962;145.27955838199722
188;-38.086208286996296;145.32167996299748
189;-38.07709657589632;145.3299959379975
190;-38.0827469425963;145.32779929199754
191;-38.08216930369628;145.32035842599748
192;-38.07460481529626;145.31308498899742
193;-38.07899038309628;145.32551907899747
194;-38.07883372529631;145.32501784199746
195;-38.07571464869629;145.32606776399751
196;-38.075270033496295;145.3195462189975
197;-38.07847362099622;145.29009321299725
198;-38.079276499396165;145.26398434299708
199;-38.11972129799612;145.26120468299706
200;-38.09898830769613;145.26728750699706
201;-38.10829087789616;145.27629319699716
202;-38.11151907519616;145.27485959299716
203;-38.11182632109617;145.28495209299723
204;-38.114116592396186;145.28430190899718
205;-38.113172664296165;145.28210693999722
206;-38.12213941479629;145.3430546909976
207;-38.11595723579605;145.23988766599692
208;-38.11124943669605;145.2413909229969
209;-38.10593354279612;145.258930859997
210;-38.10086090589611;145.258996020997
211;-38.09019899929613;145.25943531699704
212;-38.1070807389961;145.25022326999698
213;-38.10550749969627;145.3092079389974
214;-38.1178174121962;145.29199984899725
215;-38.12073293149622;145.3128424569974
216;-38.11882725349624;145.3097244839974
217;-38.08161245199618;145.27724853699718
218;-38.202030938195975;145.23339861099686
219;-38.202351084896;145.23269285499686
220;-38.202337841495975;145.23271498299687
221;-38.211358990596345;145.3754872919978
222;-38.22001531719621;145.31507036699745
223;-38.219523257596215;145.3130044789974
224;-38.22735614609618;145.3073166869974
225;-38.22395033539619;145.3084606149974
226;-38.2272368296962;145.30707176799734
227;-38.212351952696345;145.37950867799785
228;-38.21367046799634;145.37946777399782
229;-38.21537002459636;145.3774967699978
230;-38.215418430096335;145.3771648459978
231;-38.21617213079633;145.37728747399782
232;-38.21426960849623;145.31638378699745
233;-38.12486319809606;145.2402260899969
234;-38.14596448669607;145.250426412997
235;-38.21565337479628;145.34145525699762
236;-38.0018902494962;145.26935835299707
237;-38.0812607084964;145.37484675699778
238;-38.12448357719628;145.3247066339975
239;-38.1240353341963;145.33316046699753
240;-38.12451606149634;145.34923324399767
241;-38.12499932019632;145.34954764899763
242;-38.125595399196335;145.34899259899768
243;-38.12187119389628;145.33443222799758
244;-38.12214130069633;145.33855553699755
245;-38.13263870069626;145.33017707499758
246;-38.09794794309639;145.3743079589978
247;-38.0975122097964;145.3739140089978
248;-38.1036102119964;145.37926007099784
249;-38.093908536296325;145.34600394799764
250;-38.11774197499631;145.33896784299762
251;-38.10884982349631;145.32731372899752
252;-38.11335786249632;145.33554014799756
253;-38.1149110710963;145.33286196199754
254;-38.0978664290963;145.33313831299753
255;-38.08235552279639;145.3721249839978
256;-38.07742694859611;145.252512283997
257;-38.07262935679609;145.25069341099694
258;-38.07205344839611;145.25141971999696
259;-38.05815444609614;145.25867063999704
260;-38.05181090699613;145.25526021399702
261;-38.05656588769614;145.25161395999694
262;-38.05483285809612;145.25070656999696
263;-38.05471584669611;145.25064018599696
264;-38.05431108459611;145.25034095199695
265;-38.15575281629621;145.30258133099736
266;-38.13232665419618;145.2937742979973
267;-38.12572494149624;145.31341611399742
268;-38.12487493269627;145.31463936899743
269;-38.12415748369625;145.31550404599747
270;-38.12274203169626;145.31589296699744
271;-38.122254079196246;145.31430115899744
272;-38.12190262599625;145.31445479999746
273;-38.12130436769625;145.30813501199742
274;-38.12319029589626;145.30941459399742
275;-38.12397668609624;145.30827306199745
276;-38.12359136999624;145.30956236699737
277;-38.12163834459624;145.31164191699742
278;-38.12187287029624;145.3111046369974
279;-38.09627248439622;145.29813950899737
280;-38.10272248469627;145.31896065899747
281;-38.114118855496216;145.2955328209973
282;-38.11350571929624;145.29618300499732
283;-38.12425845651051;145.30690880821064
284;-38.13221977643445;145.3299955971615
285;-38.03856576329632;145.32541581399752
286;-37.98983374369628;145.30665574699734
287;-37.995129358096285;145.30642418199736
288;-38.00464910459618;145.26570288499704
289;-37.98155930829611;145.24115832499692
290;-37.97302957743476;145.275005774417
291;-38.19932333172066;145.23435783355615
292;-38.11035262263416;145.25259663133966
293;-38.12525269280478;145.30946421968096
294;-38.136522673056135;145.36483171628697
295;-37.98820646986569;145.23143615573326
296;-38.09341908000503;145.35334459539857
297;-38.00074074889638;145.3433260969976
298;-38.1201079999963;145.32777899999752
299;-38.05682854759635;145.33840425199756
300;-38.1033488356792;145.38419314351393
301;-38.03687291935355;145.31468667082305
302;-38.07673531242071;145.36875299476313
303;-38.06840475548369;145.34589398250623
304;-38.06562283490738;145.3019724953937
305;-37.98558254133901;145.2331216419687
306;-38.02221148349861;145.31195358221566
307;-38.03699056977037;145.32595713335675
308;-38.03200160416623;145.34742133590888
309;-38.05628353157601;145.33910843042287
310;-38.02747663739638;145.3559247839977
311;-38.06787467399631;145.32572311099753
312;-37.99557399999613;145.24524299999692
313;-38.11838399999624;145.30946199999744
314;-38.108875999996286;145.32705099999757
315;-38.02977599999641;145.36476499999773
316;-38.11402590019621;145.2981039699973
317;-38.12700795939622;145.30400315299735
318;-38.11296508650667;145.2834838350697
319;-38.12789505816425;145.23657551979818
320;-38.10361926807922;145.27207634159262
321;-38.053807916379725;145.25065200546334
322;-38.02778154552624;145.29280661929695
323;-38.03279330818295;145.26694937662757
324;-38.02987703063536;145.34638345896423
325;-38.1222318895104;145.31537283295964
326;-38.03851903419616;145.25945342199705
327;-38.03350443489617;145.26506015999703
328;-38.031191742096375;145.34618072199763
329;-38.03108540809635;145.3452115999976
330;-38.11960303629625;145.3091618999974
331;-38.11051425989619;145.28256123899726
332;-38.11052079779619;145.28278570599724
333;-38.08774901089618;145.28525040499724
334;-38.08272276259617;145.27198498499712
335;-38.14719707239601;145.23352920099688
336;-38.15536909269621;145.30296279099736
337;-38.21491874289634;145.37741177699783
338;-38.214964088996325;145.37757899599785
339;-38.07881821169629;145.32581012399754
340;-38.125085080196286;145.3388173789976
341;-38.02657867789639;145.3556814419977
342;-38.05202031049632;145.32506511599746
343;-37.98710150649619;145.26118855899708
344;-37.9950528279961;145.23866752499688
345;-38.0063197854962;145.27409610399712
346;-38.015144244096206;145.2716239959971
347;-38.10220226179622;145.2895791549973
348;-38.10232463759619;145.28678378999723
349;-38.113894180996056;145.24088603199684
350;-38.09575488719608;145.24732187399695
351;-38.01653682259632;145.31867726699747
352;-38.07746376849615;145.26994363399712
353;-38.07735892949615;145.2698228419971
354;-38.07871077719621;145.2906792209973
355;-38.08500607499626;145.31740640299745
356;-38.07945285929616;145.26467108499705
357;-38.03042706109616;145.258266375997
358;-38.1204740144961;145.25364744499703
359;-38.12005701479613;145.26100985699702
360;-38.10922715569611;145.2659038549971
361;-38.10254717709615;145.26837059299703
362;-38.09544439429615;145.2657923199971
363;-38.09598414699615;145.2682586109971
364;-38.110177316996165;145.27487680699713
365;-38.111621206796144;145.27485610299715
366;-38.11132726259616;145.27504007299717
367;-38.114314237596176;145.28392002899722
368;-38.11320895799618;145.28250901999718
369;-38.0972781209964;145.3793984509978
370;-38.11445415369605;145.23722821399687
371;-38.11248861159606;145.24174437399688
372;-38.11536859719609;145.24930721199695
373;-38.09828422499609;145.25147242499693
374;-38.0999801695961;145.249377483997
375;-38.10748158199608;145.25055290199697
376;-38.10368130079621;145.29408161399726
377;-38.12135658699625;145.31275427899743
378;-38.202093928196;145.23339525799682
379;-38.201952860696;145.2327131389968
380;-38.202386205095976;145.22773797599675
381;-38.20295663549599;145.2286149749968
382;-38.20371004289599;145.23454416599688
383;-38.202772610896;145.23263476799684
384;-38.21052063259634;145.37504690699782
385;-38.22003266779619;145.31501403999746
386;-38.21948817929621;145.3126842059974
387;-38.22710162959619;145.3068135209974
388;-38.21003247059632;145.3749429719978
389;-38.212716523596335;145.37960615999782
390;-38.213571058596365;145.38178679499788
391;-38.21312287829635;145.38052129599788
392;-38.213576045896346;145.38026547999786
393;-38.21357848479636;145.38050227099788
394;-38.21406483649635;145.38138748199785
395;-38.215066976896345;145.3771930099978
396;-38.21342890149637;145.37989684399784
397;-38.21389690509634;145.37929485599787
398;-38.21479112839635;145.37806154199782
399;-38.21547873789621;145.30944443299742
400;-38.21418373379622;145.31586287599748
401;-38.21305442119623;145.3154287469974
402;-38.14276007009608;145.25129472899695
403;-38.147140662196186;145.2870367559972
404;-38.144586905896176;145.28606923299725
405;-38.21640703369629;145.34352550299764
406;-38.214767323796266;145.34142835099763
407;-38.04863703909632;145.33318374299756
408;-38.21480588059625;145.34142650699758
409;-38.21404912209627;145.34242485699764
410;-38.059659660796335;145.33396183499755
411;-38.12359614769628;145.3250205239975
412;-38.12026253899627;145.32343701499747
413;-38.124510948596274;145.33152211499754
414;-38.12424138659628;145.33183383799755
415;-38.12510204039633;145.34927917699764
416;-38.13273590059629;145.33024521599754
417;-38.1072767497963;145.33307226399754
418;-38.07977397899639;145.36685433999776
419;-38.09793046679638;145.36760277099782
420;-38.09415496419632;145.34624886699766
421;-38.11782983759628;145.33458238099757
422;-38.11446204899631;145.33238756799753
423;-38.1033738842963;145.33383426299756
424;-38.077691322396326;145.34339086399763
425;-37.99945269749626;145.2961753609973
426;-38.07331332009608;145.2413967909969
427;-38.07710826869612;145.25148709299697
428;-38.07114115569609;145.24833352499692
429;-38.07259327269608;145.25063800599696
430;-38.07643197479613;145.25605087199702
431;-38.05103524329615;145.26209695199705
432;-38.04820926639616;145.259501755997
433;-38.05332293919612;145.25084583899698
434;-38.155315825796215;145.3024815019973
435;-38.13532305879619;145.29293518499728
436;-38.13250208739618;145.29319100099727
437;-38.122205170796256;145.3159001749974
438;-38.12246551279627;145.31594744899746
439;-38.11831672209623;145.3075530569974
440;-38.12209159609623;145.3080682919974
441;-38.12167209709624;145.3082670289974
442;-38.12426623769624;145.30766446299742
443;-38.124252501196224;145.3081249339974
444;-38.12290543689623;145.3080106249974
445;-38.12375045499624;145.30874932699734
446;-38.121821363496245;145.31111519799742
447;-38.12192215589628;145.31156916199745
448;-38.12196857449624;145.30648162699737
449;-38.11731080989623;145.30097703499737
450;-38.094674767996224;145.29799894399736
451;-38.09865182219625;145.3093932149974
452;-38.10103969189625;145.30274184399738
453;-38.11421746829623;145.29613579999742
454;-38.11219617259624;145.29756182799733
455;-38.117261834296215;145.29556329199727
456;-38.12172723469621;145.2965394039973
457;-38.11407012199621;145.2949529059973
458;-38.10642570809623;145.30272120899735
459;-38.10870630829624;145.30174896399734
460;-38.10674395419622;145.30221336499733
461;-38.08431921999615;145.27397959499712
462;-38.09724179899616;145.2822206439972
463;-38.10451441099616;145.2758014189972
464;-38.11113503489617;145.28313966199724
465;-38.112120442096185;145.28293599399726
466;-38.11212848879618;145.28308334799723
467;-38.11107429679621;145.2834678259972
468;-38.11011838259619;145.28361777799722
469;-38.10992962219618;145.2835595239972
470;-38.1086137471962;145.28360160099723
471;-38.11014285779619;145.28322743299725
472;-38.10946262449618;145.2840185169972
473;-38.1095511698962;145.28441686899723
474;-38.00066726439638;145.3445517989976
475;-37.981635206396334;145.31457306799743
476;-37.98153976319631;145.31405735599742
477;-37.98150658479633;145.31581298199745
478;-37.980619068296335;145.31690147699746
479;-37.99707358409622;145.2792193179972
480;-37.9938530875963;145.30635712699737
481;-38.03460523019619;145.26721565099706
482;-38.027267370096176;145.26513723799704
483;-38.022542791496136;145.25048034299695
484;-38.037924002896126;145.25859368999704
485;-38.041200084396216;145.27918560299716
486;-38.03347421809616;145.26506619499708
487;-38.034127755096165;145.26415382499704
488;-38.03331761119618;145.265511443997
489;-38.035848601796175;145.26490576599707
490;-38.03095581949614;145.25807608699702
491;-38.03082094709616;145.25731010099705
492;-38.09398912789637;145.35180534999765
493;-38.112592217496335;145.34426964799763
494;-38.10908895919632;145.3454787379976
495;-38.104562773396296;145.3260380029975
496;-38.11069053139627;145.31941588099747
497;-38.11045537709627;145.31787243699745
498;-38.10962871189627;145.31943188999745
499;-38.1053576292963;145.3237930779975
500;-38.10520063619628;145.32356257599747
501;-38.10299816539628;145.32741682599752
502;-38.06131278169621;145.28510455999725
503;-38.04522229089623;145.29082534699728
504;-38.06473999169624;145.2978463989973
505;-38.07012341919622;145.2969896789973
506;-38.06570527609624;145.3018929249973
507;-38.06952178419629;145.31574153199745
508;-38.05721084589623;145.2900478709973
509;-38.00468698469625;145.28312022599724
510;-38.00208263939624;145.2817879509972
511;-37.99693243119614;145.24595336099694
512;-37.9928623488961;145.23845653599687
513;-37.98716902269611;145.23437409699685
514;-37.99217686869611;145.23842859199686
515;-37.99981035759616;145.25812405199704
516;-37.99928041179616;145.25769305399706
517;-38.000109050096185;145.25819602799703
518;-38.004225147896186;145.26573607699711
519;-38.0042762774962;145.26682740099707
520;-38.004187596996175;145.26708841299714
521;-38.00388748299618;145.2664791329971
522;-38.00400344659619;145.26695639799712
523;-38.0018982896962;145.2687041929971
524;-37.99417085139612;145.2461732389969
525;-37.99187970759614;145.251697285997
526;-37.99444983719612;145.23869287199685
527;-37.99503489399612;145.23957364299685
528;-37.99555553589613;145.24531382099693
529;-37.99648345449613;145.24443573299695
530;-37.98530129559615;145.25115608799695
531;-37.98750392159619;145.26005599699707
532;-37.98763037559618;145.2664382009971
533;-37.97011415479618;145.24975866099695
534;-37.978473678296176;145.25985424399707
535;-37.9667694819962;145.26555628499705
536;-37.96602730639614;145.24937678099698
537;-38.07396647989632;145.33887002599755
538;-38.065195279196345;145.34723030399763
539;-38.02335835069634;145.32669497699752
540;-38.025204692596326;145.32574934399747
541;-38.03917684299639;145.34188769399762
542;-38.0005778046963;145.31564452699746
543;-38.001644737096285;145.30525130199732
544;-38.0106305563963;145.30312355599736
545;-38.040012312196325;145.3301945889975
546;-38.03991017869633;145.3290328569975
547;-38.039715868996325;145.3287346679975
548;-38.05397811349633;145.3334262319976
549;-38.05389525489632;145.3329080289976
550;-38.06383997659631;145.33045829899754
551;-38.05946293759639;145.3604873739977
552;-38.05389442019638;145.3541075719977
553;-37.985300155296095;145.23955166899688
554;-37.98511854679612;145.23955876999685
555;-37.99545013349611;145.23407335399682
556;-37.99618304709608;145.23129709999682
557;-37.98864406999609;145.23162617399683
558;-37.98509483689611;145.2331476569968
559;-37.9849098902961;145.23324036099677
560;-37.98319910189608;145.2330663519968
561;-37.983564762396114;145.23250895599682
562;-37.9844796052961;145.23272110199684
563;-38.02736498419627;145.30441026199733
564;-38.02673030649629;145.30473547999736
565;-38.02629894219626;145.30362888799732
566;-38.02556149199626;145.30415880499734
567;-38.02560595799627;145.30452098699735
568;-38.02621565759628;145.3045201489974
569;-38.02643807139628;145.3042225909974
570;-38.0273779341964;145.36227464699766
571;-38.05091782039639;145.3468699839976
572;-38.02660114139636;145.3393778019976
573;-38.02648756659637;145.33774215699756
574;-38.02986903589636;145.34646310899765
575;-38.031407366496346;145.34599489499757
576;-38.03183974699636;145.34613210699757
577;-38.02931792569641;145.36400148699778
578;-38.073312859096376;145.3571030129977
579;-38.07420699859638;145.35784078799767
580;-38.14464378053229;145.26117072512525
581;-38.12682228406284;145.30668054228116
582;-38.04057055779636;145.34352764599765
583;-38.05121275049616;145.25648393799707
584;-38.05561934522575;145.32203823956138
585;-38.102359300799385;145.38913714882523
586;-38.12094802574772;145.3296031111622
587;-38.120515999996286;145.32797899999755
588;-38.04074019659635;145.34390746599755
589;-38.07827241869636;145.35265691899767
590;-38.06919391476576;145.2513918765823
591;-38.10284472373487;145.24580424732378
592;-38.12428258926521;145.31543324382585
593;-38.11512350026885;145.25610826429158
594;-38.11102819926422;145.2540855198303
595;-38.11053576401354;145.2494778876255
596;-38.10935404158634;145.2459952520173
597;-38.08585418789198;145.34378275042667
598;-38.11908632768591;145.30883649238294
599;-38.14391058797917;145.28037080308343
600;-38.11320907543794;145.36864966634917
601;-38.00464304871389;145.265832164509
602;-38.05707829528388;145.29778237268127
603;-37.98685303108714;145.23596451648208
604;-38.00443161653133;145.27224261767242
605;-38.07794399999619;145.2692469999971
606;-38.11864999999624;145.30920499999743
607;-38.07536099999633;145.3386249999976
608;-38.03989299999634;145.3289099999975
609;-38.11804041269623;145.30302070999733
610;-38.04531596138509;145.27020413441787
611;-38.034201757638925;145.26398949468248
612;-38.03460284139396;145.2671999765021
613;-37.96482756271391;145.26527683263842
614;-37.98946511934877;145.2738112026287
615;-38.06846778377346;145.34590504145513
616;-38.119259853879086;145.3090107535408
617;-38.033493538396165;145.26501556899706
618;-38.03118168379636;145.3460061269976
619;-38.03125909069635;145.34575131699762
620;-38.06458750739625;145.29887585899735
621;-38.11235827859623;145.2951729859973
622;-38.11230241319623;145.29495983399724
623;-38.11925441859624;145.30974912999736
624;-38.07045232509618;145.2732787839972
625;-38.07407263669611;145.24818931699696
626;-38.11145294929607;145.2434221939969
627;-38.210561748596334;145.37482672799786
628;-38.21719199889635;145.3770880679978
629;-38.21512665599634;145.37736039599784
630;-38.21289447139635;145.38105270799784
631;-38.21286844559636;145.38068440799785
632;-38.21284925099636;145.38059488899785
633;-38.0679725389963;145.32606524399748
634;-38.0625360365962;145.28956239099728
635;-38.062781835896224;145.28998106699729
636;-38.10073521919628;145.32632617299748
637;-38.10090709019631;145.32598511299753
638;-38.112530275296336;145.3442995719976
639;-38.12254815829636;145.36929516099778
640;-38.13103345229628;145.3224000889975
641;-38.07228515389637;145.36390802799772
642;-38.07268247509638;145.36359870099778
643;-38.05468081029635;145.33257613899755
644;-38.05279479829632;145.32456060899753
645;-37.99762783579629;145.3006454469973
646;-37.99193094949631;145.30489205399738
647;-38.11107390719612;145.260030667997
648;-38.12425624249618;145.29127738799727
649;-38.1017938376962;145.29030323399726
650;-38.10657941739608;145.24851436699697
651;-38.103824685496086;145.24893340599695
652;-38.11063905679608;145.253823555997
653;-38.014191176496325;145.32315154699754
654;-38.026253791296135;145.25073449599702
655;-38.07759194639616;145.2688737589971
656;-38.072849968496286;145.31403738099743
657;-38.07524199599629;145.3118639529974
658;-38.077320543696295;145.31939343599748
659;-38.0784458108963;145.31808298999746
660;-38.08068361139624;145.2994179169973
661;-38.075922669996174;145.2730056589971
662;-38.03083992229615;145.25962288399705
663;-38.102797837996114;145.26490375399706
664;-38.09619088659615;145.26881332499713
665;-38.1062389863962;145.28275947099718
666;-38.11419148829618;145.28410981399725
667;-38.11305083339605;145.23936325699688
668;-38.11325334019605;145.23925026899687
669;-38.110844939996056;145.24140811099693
670;-38.11066224239608;145.24971054899697
671;-38.09664715649611;145.258111751997
672;-38.0963469350961;145.25135190399698
673;-38.1067311297961;145.25025688099697
674;-38.106788378196086;145.250106425997
675;-38.10568875709623;145.29841004399734
676;-38.12046827289627;145.3129050699974
677;-38.121764659896286;145.31319458099745
678;-38.08122826739618;145.27546453299715
679;-38.201858061396;145.23290491699686
680;-38.20202766919598;145.23276351399682
681;-38.20272500159598;145.23288379399682
682;-38.22402643509619;145.30846542699734
683;-38.2273884583962;145.30780794999745
684;-38.20971789769633;145.37529886699784
685;-38.20945579559634;145.37519895499778
686;-38.21139113519634;145.3763502089978
687;-38.21156112019634;145.37538494899778
688;-38.21344309679634;145.38047986599787
689;-38.21250391659637;145.3798625619978
690;-38.211094876796345;145.37956525599785
691;-38.21349134669634;145.38124909599784
692;-38.213269687296346;145.3808447529979
693;-38.21320225489635;145.38078892999783
694;-38.21387670469636;145.38089470999785
695;-38.21383394429634;145.38134131999783
696;-38.214403884496384;145.3824366439978
697;-38.21485227439621;145.3100349379974
698;-38.21304496849622;145.31519408399743
699;-38.12579388269604;145.2343350369968
700;-38.12417783959633;145.3512540529977
701;-38.12533929019633;145.3384053339976
702;-38.09767402249639;145.37393856799778
703;-38.102735434696406;145.37925085099778
704;-38.117301883196326;145.34404057099763
705;-38.06702381869611;145.24542157599694
706;-38.07282398459611;145.24872366399694
707;-38.124513590796255;145.3084741089974
708;-38.11351481359624;145.2961617149973
709;-38.107879890096186;145.28352683199722
710;-38.113291930196176;145.2794561839972
711;-38.11234380439619;145.2846087119972
712;-38.21132466669635;145.3761979939978
713;-38.22214241539619;145.31005293799743
714;-38.14918274529606;145.2450207059969
715;-38.14904695849607;145.24504685799695
716;-38.14775685779602;145.2332266139968
717;-38.14776025249608;145.25547570599704
718;-38.1373641779961;145.25621389999708
719;-38.080767933296414;145.37605793199785
720;-38.10347350319629;145.32498733199748
721;-38.128548301796265;145.32124112399748
722;-38.12906072939626;145.32111070099745
723;-38.13052089889628;145.31899745599748
724;-38.07907608809637;145.35947676799773
725;-38.10990359639631;145.3355156719976
726;-38.11711397439629;145.33118354199755
727;-38.11447341009632;145.33221738399754
728;-38.0702216131961;145.25173050399695
729;-38.07344578559613;145.258224949997
730;-38.0719507910961;145.24934037899698
731;-38.07159231389611;145.250926930997
732;-38.05711255419611;145.25143022399698
733;-38.04739291319613;145.25041705899693
734;-38.16022196319625;145.31815867899746
735;-38.16000453669625;145.3182071259975
736;-38.14024399039621;145.28865940899723
