conf_qubit_alloc,conf_cluster_type,conf_target_id,conf_qaoa_depth,shots,bit_string,count,cost,benchmark_min_cost,benchmark_avg_cost,benchmark_max_cost,timestamp
naive_adjacency,waste_collection_area,56,2,512,1.001E+12,0,19.87691932,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
node_visit_time,waste_collection_area,56,2,512,110,11,17.97359694,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
node_visit_time,waste_collection_area,56,2,512,1001,3,18.98799105,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
node_visit_time,waste_collection_area,56,2,512,10010,12,19.87691932,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
node_visit_time,waste_collection_area,56,2,512,11000,6,19.87691932,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
node_visit_time,waste_collection_area,56,2,512,100001,5,18.98799105,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
node_visit_time,waste_collection_area,56,2,512,100100,8,17.97359694,17.97359694,18.9461691,19.87691932,8/28/2025 8:18
naive_adjacency,waste_collection_area,108,2,512,100010001,0,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:19
naive_adjacency,waste_collection_area,108,2,512,100001010,0,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:19
naive_adjacency,waste_collection_area,108,2,512,10100001,1,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:19
naive_adjacency,waste_collection_area,108,2,512,1100010,3,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:19
naive_adjacency,waste_collection_area,108,2,512,10001100,0,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:19
naive_adjacency,waste_collection_area,108,2,512,1010100,2,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:19
node_visit_time,waste_collection_area,108,2,512,1,37,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:20
node_visit_time,waste_collection_area,108,2,512,100,41,14.049711,14.049711,14.049711,14.049711,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00001E+15,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00001E+15,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1E+15,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1E+15,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1E+15,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1E+15,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.001E+14,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.001E+14,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.01E+13,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.1E+12,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.01E+13,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.1E+12,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00001E+14,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1E+14,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.001E+13,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.01001E+12,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00001E+13,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00101E+12,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00001E+14,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1E+14,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.001E+13,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.01E+12,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.00001E+13,0,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
naive_adjacency,waste_collection_area,47,2,512,1.001E+12,0,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:20
node_visit_time,waste_collection_area,47,2,512,110,9,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:21
node_visit_time,waste_collection_area,47,2,512,1001,6,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:21
node_visit_time,waste_collection_area,47,2,512,10010,9,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:21
node_visit_time,waste_collection_area,47,2,512,11000,9,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:21
node_visit_time,waste_collection_area,47,2,512,100001,7,6.005931539,3.366726069,4.246461226,6.005931539,8/28/2025 8:21
node_visit_time,waste_collection_area,47,2,512,100100,9,3.366726069,3.366726069,4.246461226,6.005931539,8/28/2025 8:21
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.88430361,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.64524764,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.8586876,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.51008896,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.53004571,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.17446758,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,27.15451083,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.66520439,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,45.90426037,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.8586876,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.66520439,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.64524764,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.3935668,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.03798867,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.21872012,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.3935668,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.03798867,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.21872012,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,27.15451083,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,27.15451083,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.05794543,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.05794543,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.51008896,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.53004571,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.17446758,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,27.15451083,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.88430361,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.64524764,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.8586876,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,45.90426037,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.66520439,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.8586876,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.66520439,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.64524764,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,31.41352356,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.05794543,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.21872012,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.17446758,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.17446758,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,31.41352356,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.05794543,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,41.21872012,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.03798867,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.03798867,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,31.41352356,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,45.90426037,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,31.41352356,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,45.90426037,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.53004571,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.53004571,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,28.2000836,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.88430361,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.3935668,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.51008896,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,29.51008896,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,30.3935668,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1E+35,0,44.88430361,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,27.15451083,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,41.64524764,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,44.8586876,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.66520439,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,44.8586876,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.66520439,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,41.64524764,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,40.33524227,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,28.17446758,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,43.54868224,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,30.36795079,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,45.90426037,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,30.53004571,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,42.6908204,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,29.51008896,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.00001E+34,0,44.88430361,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.0001E+33,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.0001E+33,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.0001E+33,0,41.21872012,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.0001E+33,0,28.03798867,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.0001E+33,0,43.57429825,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.0001E+33,0,30.3935668,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
naive_adjacency,waste_facility,5,2,512,1.001E+32,0,42.52872548,27.15451083,37.4672525,45.90426037,8/28/2025 8:22
